Michael Phelps,23,United States,2008,24-08-2008,Swimming,Gold 8
Michael Phelps,23,United States,2008,24-08-2008,Swimming,Silver 0
Michael Phelps,23,United States,2008,24-08-2008,Swimming,Bronze 0
Michael Phelps,19,United States,2004,29-08-2004,Swimming,Gold 6
Michael Phelps,19,United States,2004,29-08-2004,Swimming,Silver 0
Michael Phelps,19,United States,2004,29-08-2004,Swimming,Bronze 2
Michael Phelps,27,United States,2012,12-08-2012,Swimming,Gold 4
Michael Phelps,27,United States,2012,12-08-2012,Swimming,Silver 2
Michael Phelps,27,United States,2012,12-08-2012,Swimming,Bronze 0
Natalie Coughlin,25,United States,2008,24-08-2008,Swimming,Gold 1
Natalie Coughlin,25,United States,2008,24-08-2008,Swimming,Silver 2
Natalie Coughlin,25,United States,2008,24-08-2008,Swimming,Bronze 3
Aleksey Nemov,24,Russia,2000,01-10-2000,Gymnastics,Gold 2
Aleksey Nemov,24,Russia,2000,01-10-2000,Gymnastics,Silver 1
Aleksey Nemov,24,Russia,2000,01-10-2000,Gymnastics,Bronze 3
Alicia Coutts,24,Australia,2012,12-08-2012,Swimming,Gold 1
Alicia Coutts,24,Australia,2012,12-08-2012,Swimming,Silver 3
Alicia Coutts,24,Australia,2012,12-08-2012,Swimming,Bronze 1
Missy Franklin,17,United States,2012,12-08-2012,Swimming,Gold 4
Missy Franklin,17,United States,2012,12-08-2012,Swimming,Silver 0
Missy Franklin,17,United States,2012,12-08-2012,Swimming,Bronze 1
Ryan Lochte,27,United States,2012,12-08-2012,Swimming,Gold 2
Ryan Lochte,27,United States,2012,12-08-2012,Swimming,Silver 2
Ryan Lochte,27,United States,2012,12-08-2012,Swimming,Bronze 1
Allison Schmitt,22,United States,2012,12-08-2012,Swimming,Gold 3
Allison Schmitt,22,United States,2012,12-08-2012,Swimming,Silver 1
Allison Schmitt,22,United States,2012,12-08-2012,Swimming,Bronze 1
Natalie Coughlin,21,United States,2004,29-08-2004,Swimming,Gold 2
Natalie Coughlin,21,United States,2004,29-08-2004,Swimming,Silver 2
Natalie Coughlin,21,United States,2004,29-08-2004,Swimming,Bronze 1
Ian Thorpe,17,Australia,2000,01-10-2000,Swimming,Gold 3
Ian Thorpe,17,Australia,2000,01-10-2000,Swimming,Silver 2
Ian Thorpe,17,Australia,2000,01-10-2000,Swimming,Bronze 0
Dara Torres,33,United States,2000,01-10-2000,Swimming,Gold 2
Dara Torres,33,United States,2000,01-10-2000,Swimming,Silver 0
Dara Torres,33,United States,2000,01-10-2000,Swimming,Bronze 3
Cindy Klassen,26,Canada,2006,26-02-2006,Speed Skating,Gold 1
Cindy Klassen,26,Canada,2006,26-02-2006,Speed Skating,Silver 2
Cindy Klassen,26,Canada,2006,26-02-2006,Speed Skating,Bronze 2
Nastia Liukin,18,United States,2008,24-08-2008,Gymnastics,Gold 1
Nastia Liukin,18,United States,2008,24-08-2008,Gymnastics,Silver 3
Nastia Liukin,18,United States,2008,24-08-2008,Gymnastics,Bronze 1
Marit Bjørgen,29,Norway,2010,28-02-2010,Cross Country Skiing,Gold 3
Marit Bjørgen,29,Norway,2010,28-02-2010,Cross Country Skiing,Silver 1
Marit Bjørgen,29,Norway,2010,28-02-2010,Cross Country Skiing,Bronze 1
Sun Yang,20,China,2012,12-08-2012,Swimming,Gold 2
Sun Yang,20,China,2012,12-08-2012,Swimming,Silver 1
Sun Yang,20,China,2012,12-08-2012,Swimming,Bronze 1
Kirsty Coventry,24,Zimbabwe,2008,24-08-2008,Swimming,Gold 1
Kirsty Coventry,24,Zimbabwe,2008,24-08-2008,Swimming,Silver 3
Kirsty Coventry,24,Zimbabwe,2008,24-08-2008,Swimming,Bronze 0
Libby Lenton-Trickett,23,Australia,2008,24-08-2008,Swimming,Gold 2
Libby Lenton-Trickett,23,Australia,2008,24-08-2008,Swimming,Silver 1
Libby Lenton-Trickett,23,Australia,2008,24-08-2008,Swimming,Bronze 1
Ryan Lochte,24,United States,2008,24-08-2008,Swimming,Gold 2
Ryan Lochte,24,United States,2008,24-08-2008,Swimming,Silver 0
Ryan Lochte,24,United States,2008,24-08-2008,Swimming,Bronze 2
Inge de Bruijn,30,Netherlands,2004,29-08-2004,Swimming,Gold 1
Inge de Bruijn,30,Netherlands,2004,29-08-2004,Swimming,Silver 1
Inge de Bruijn,30,Netherlands,2004,29-08-2004,Swimming,Bronze 2
Petria Thomas,28,Australia,2004,29-08-2004,Swimming,Gold 3
Petria Thomas,28,Australia,2004,29-08-2004,Swimming,Silver 1
Petria Thomas,28,Australia,2004,29-08-2004,Swimming,Bronze 0
Ian Thorpe,21,Australia,2004,29-08-2004,Swimming,Gold 2
Ian Thorpe,21,Australia,2004,29-08-2004,Swimming,Silver 1
Ian Thorpe,21,Australia,2004,29-08-2004,Swimming,Bronze 1
Inge de Bruijn,27,Netherlands,2000,01-10-2000,Swimming,Gold 3
Inge de Bruijn,27,Netherlands,2000,01-10-2000,Swimming,Silver 1
Inge de Bruijn,27,Netherlands,2000,01-10-2000,Swimming,Bronze 0
Gary Hall Jr.,25,United States,2000,01-10-2000,Swimming,Gold 2
Gary Hall Jr.,25,United States,2000,01-10-2000,Swimming,Silver 1
Gary Hall Jr.,25,United States,2000,01-10-2000,Swimming,Bronze 1
Michael Klim,23,Australia,2000,01-10-2000,Swimming,Gold 2
Michael Klim,23,Australia,2000,01-10-2000,Swimming,Silver 2
Michael Klim,23,Australia,2000,01-10-2000,Swimming,Bronze 0
Susie O'Neill,27,Australia,2000,01-10-2000,Swimming,Gold 1
Susie O'Neill,27,Australia,2000,01-10-2000,Swimming,Silver 3
Susie O'Neill,27,Australia,2000,01-10-2000,Swimming,Bronze 0
Jenny Thompson,27,United States,2000,01-10-2000,Swimming,Gold 3
Jenny Thompson,27,United States,2000,01-10-2000,Swimming,Silver 0
Jenny Thompson,27,United States,2000,01-10-2000,Swimming,Bronze 1
Pieter van den Hoogenband,22,Netherlands,2000,01-10-2000,Swimming,Gold 2
Pieter van den Hoogenband,22,Netherlands,2000,01-10-2000,Swimming,Silver 0
Pieter van den Hoogenband,22,Netherlands,2000,01-10-2000,Swimming,Bronze 2
An Hyeon-Su,20,South Korea,2006,26-02-2006,Short-Track Speed Skating,Gold 3
An Hyeon-Su,20,South Korea,2006,26-02-2006,Short-Track Speed Skating,Silver 0
An Hyeon-Su,20,South Korea,2006,26-02-2006,Short-Track Speed Skating,Bronze 1
Aliya Mustafina,17,Russia,2012,12-08-2012,Gymnastics,Gold 1
Aliya Mustafina,17,Russia,2012,12-08-2012,Gymnastics,Silver 1
Aliya Mustafina,17,Russia,2012,12-08-2012,Gymnastics,Bronze 2
Shawn Johnson,16,United States,2008,24-08-2008,Gymnastics,Gold 1
Shawn Johnson,16,United States,2008,24-08-2008,Gymnastics,Silver 3
Shawn Johnson,16,United States,2008,24-08-2008,Gymnastics,Bronze 0
Dmitry Sautin,26,Russia,2000,01-10-2000,Diving,Gold 1
Dmitry Sautin,26,Russia,2000,01-10-2000,Diving,Silver 1
Dmitry Sautin,26,Russia,2000,01-10-2000,Diving,Bronze 2
Leontien Zijlaard-van Moorsel,30,Netherlands,2000,01-10-2000,Cycling,Gold 3
Leontien Zijlaard-van Moorsel,30,Netherlands,2000,01-10-2000,Cycling,Silver 1
Leontien Zijlaard-van Moorsel,30,Netherlands,2000,01-10-2000,Cycling,Bronze 0
Petter Northug Jr.,24,Norway,2010,28-02-2010,Cross Country Skiing,Gold 2
Petter Northug Jr.,24,Norway,2010,28-02-2010,Cross Country Skiing,Silver 1
Petter Northug Jr.,24,Norway,2010,28-02-2010,Cross Country Skiing,Bronze 1
Ole Einar Bjørndalen,28,Norway,2002,24-02-2002,Biathlon,Gold 4
Ole Einar Bjørndalen,28,Norway,2002,24-02-2002,Biathlon,Silver 0
Ole Einar Bjørndalen,28,Norway,2002,24-02-2002,Biathlon,Bronze 0
Janica Kostelic,20,Croatia,2002,24-02-2002,Alpine Skiing,Gold 3
Janica Kostelic,20,Croatia,2002,24-02-2002,Alpine Skiing,Silver 1
Janica Kostelic,20,Croatia,2002,24-02-2002,Alpine Skiing,Bronze 0
Nathan Adrian,23,United States,2012,12-08-2012,Swimming,Gold 2
Nathan Adrian,23,United States,2012,12-08-2012,Swimming,Silver 1
Nathan Adrian,23,United States,2012,12-08-2012,Swimming,Bronze 0
Yannick Agnel,20,France,2012,12-08-2012,Swimming,Gold 2
Yannick Agnel,20,France,2012,12-08-2012,Swimming,Silver 1
Yannick Agnel,20,France,2012,12-08-2012,Swimming,Bronze 0
Brittany Elmslie,18,Australia,2012,12-08-2012,Swimming,Gold 1
Brittany Elmslie,18,Australia,2012,12-08-2012,Swimming,Silver 2
Brittany Elmslie,18,Australia,2012,12-08-2012,Swimming,Bronze 0
Matt Grevers,27,United States,2012,12-08-2012,Swimming,Gold 2
Matt Grevers,27,United States,2012,12-08-2012,Swimming,Silver 1
Matt Grevers,27,United States,2012,12-08-2012,Swimming,Bronze 0
Ryosuke Irie,22,Japan,2012,12-08-2012,Swimming,Gold 0
Ryosuke Irie,22,Japan,2012,12-08-2012,Swimming,Silver 2
Ryosuke Irie,22,Japan,2012,12-08-2012,Swimming,Bronze 1
Cullen Jones,28,United States,2012,12-08-2012,Swimming,Gold 1
Cullen Jones,28,United States,2012,12-08-2012,Swimming,Silver 2
Cullen Jones,28,United States,2012,12-08-2012,Swimming,Bronze 0
Ranomi Kromowidjojo,21,Netherlands,2012,12-08-2012,Swimming,Gold 2
Ranomi Kromowidjojo,21,Netherlands,2012,12-08-2012,Swimming,Silver 1
Ranomi Kromowidjojo,21,Netherlands,2012,12-08-2012,Swimming,Bronze 0
Camille Muffat,22,France,2012,12-08-2012,Swimming,Gold 1
Camille Muffat,22,France,2012,12-08-2012,Swimming,Silver 1
Camille Muffat,22,France,2012,12-08-2012,Swimming,Bronze 1
Mel Schlanger,25,Australia,2012,12-08-2012,Swimming,Gold 1
Mel Schlanger,25,Australia,2012,12-08-2012,Swimming,Silver 2
Mel Schlanger,25,Australia,2012,12-08-2012,Swimming,Bronze 0
Emily Seebohm,20,Australia,2012,12-08-2012,Swimming,Gold 1
Emily Seebohm,20,Australia,2012,12-08-2012,Swimming,Silver 2
Emily Seebohm,20,Australia,2012,12-08-2012,Swimming,Bronze 0
Rebecca Soni,25,United States,2012,12-08-2012,Swimming,Gold 2
Rebecca Soni,25,United States,2012,12-08-2012,Swimming,Silver 1
Rebecca Soni,25,United States,2012,12-08-2012,Swimming,Bronze 0
Satomi Suzuki,21,Japan,2012,12-08-2012,Swimming,Gold 0
Satomi Suzuki,21,Japan,2012,12-08-2012,Swimming,Silver 1
Satomi Suzuki,21,Japan,2012,12-08-2012,Swimming,Bronze 2
Dana Vollmer,24,United States,2012,12-08-2012,Swimming,Gold 3
Dana Vollmer,24,United States,2012,12-08-2012,Swimming,Silver 0
Dana Vollmer,24,United States,2012,12-08-2012,Swimming,Bronze 0
Alain Bernard,25,France,2008,24-08-2008,Swimming,Gold 1
Alain Bernard,25,France,2008,24-08-2008,Swimming,Silver 1
Alain Bernard,25,France,2008,24-08-2008,Swimming,Bronze 1
László Cseh Jr.,22,Hungary,2008,24-08-2008,Swimming,Gold 0
László Cseh Jr.,22,Hungary,2008,24-08-2008,Swimming,Silver 3
László Cseh Jr.,22,Hungary,2008,24-08-2008,Swimming,Bronze 0
Matt Grevers,23,United States,2008,24-08-2008,Swimming,Gold 2
Matt Grevers,23,United States,2008,24-08-2008,Swimming,Silver 1
Matt Grevers,23,United States,2008,24-08-2008,Swimming,Bronze 0
Margaret Hoelzer,25,United States,2008,24-08-2008,Swimming,Gold 0
Margaret Hoelzer,25,United States,2008,24-08-2008,Swimming,Silver 2
Margaret Hoelzer,25,United States,2008,24-08-2008,Swimming,Bronze 1
Katie Hoff,19,United States,2008,24-08-2008,Swimming,Gold 0
Katie Hoff,19,United States,2008,24-08-2008,Swimming,Silver 1
Katie Hoff,19,United States,2008,24-08-2008,Swimming,Bronze 2
Leisel Jones,22,Australia,2008,24-08-2008,Swimming,Gold 2
Leisel Jones,22,Australia,2008,24-08-2008,Swimming,Silver 1
Leisel Jones,22,Australia,2008,24-08-2008,Swimming,Bronze 0
Kosuke Kitajima,25,Japan,2008,24-08-2008,Swimming,Gold 2
Kosuke Kitajima,25,Japan,2008,24-08-2008,Swimming,Silver 0
Kosuke Kitajima,25,Japan,2008,24-08-2008,Swimming,Bronze 1
Andrew Lauterstein,21,Australia,2008,24-08-2008,Swimming,Gold 0
Andrew Lauterstein,21,Australia,2008,24-08-2008,Swimming,Silver 1
Andrew Lauterstein,21,Australia,2008,24-08-2008,Swimming,Bronze 2
Jason Lezak,32,United States,2008,24-08-2008,Swimming,Gold 2
Jason Lezak,32,United States,2008,24-08-2008,Swimming,Silver 0
Jason Lezak,32,United States,2008,24-08-2008,Swimming,Bronze 1
Pang Jiaying,23,China,2008,24-08-2008,Swimming,Gold 0
Pang Jiaying,23,China,2008,24-08-2008,Swimming,Silver 1
Pang Jiaying,23,China,2008,24-08-2008,Swimming,Bronze 2
Aaron Peirsol,25,United States,2008,24-08-2008,Swimming,Gold 2
Aaron Peirsol,25,United States,2008,24-08-2008,Swimming,Silver 1
Aaron Peirsol,25,United States,2008,24-08-2008,Swimming,Bronze 0
Steph Rice,20,Australia,2008,24-08-2008,Swimming,Gold 3
Steph Rice,20,Australia,2008,24-08-2008,Swimming,Silver 0
Steph Rice,20,Australia,2008,24-08-2008,Swimming,Bronze 0
Jess Schipper,21,Australia,2008,24-08-2008,Swimming,Gold 1
Jess Schipper,21,Australia,2008,24-08-2008,Swimming,Silver 0
Jess Schipper,21,Australia,2008,24-08-2008,Swimming,Bronze 2
Rebecca Soni,21,United States,2008,24-08-2008,Swimming,Gold 1
Rebecca Soni,21,United States,2008,24-08-2008,Swimming,Silver 2
Rebecca Soni,21,United States,2008,24-08-2008,Swimming,Bronze 0
Eamon Sullivan,22,Australia,2008,24-08-2008,Swimming,Gold 0
Eamon Sullivan,22,Australia,2008,24-08-2008,Swimming,Silver 2
Eamon Sullivan,22,Australia,2008,24-08-2008,Swimming,Bronze 1
Dara Torres,41,United States,2008,24-08-2008,Swimming,Gold 0
Dara Torres,41,United States,2008,24-08-2008,Swimming,Silver 3
Dara Torres,41,United States,2008,24-08-2008,Swimming,Bronze 0
Amanda Beard,22,United States,2004,29-08-2004,Swimming,Gold 1
Amanda Beard,22,United States,2004,29-08-2004,Swimming,Silver 2
Amanda Beard,22,United States,2004,29-08-2004,Swimming,Bronze 0
Antje Buschschulte,25,Germany,2004,29-08-2004,Swimming,Gold 0
Antje Buschschulte,25,Germany,2004,29-08-2004,Swimming,Silver 0
Antje Buschschulte,25,Germany,2004,29-08-2004,Swimming,Bronze 3
Kirsty Coventry,20,Zimbabwe,2004,29-08-2004,Swimming,Gold 1
Kirsty Coventry,20,Zimbabwe,2004,29-08-2004,Swimming,Silver 1
Kirsty Coventry,20,Zimbabwe,2004,29-08-2004,Swimming,Bronze 1
Ian Crocker,21,United States,2004,29-08-2004,Swimming,Gold 1
Ian Crocker,21,United States,2004,29-08-2004,Swimming,Silver 1
Ian Crocker,21,United States,2004,29-08-2004,Swimming,Bronze 1
Grant Hackett,24,Australia,2004,29-08-2004,Swimming,Gold 1
Grant Hackett,24,Australia,2004,29-08-2004,Swimming,Silver 2
Grant Hackett,24,Australia,2004,29-08-2004,Swimming,Bronze 0
Brendan Hansen,22,United States,2004,29-08-2004,Swimming,Gold 1
Brendan Hansen,22,United States,2004,29-08-2004,Swimming,Silver 1
Brendan Hansen,22,United States,2004,29-08-2004,Swimming,Bronze 1
Jodie Henry,20,Australia,2004,29-08-2004,Swimming,Gold 3
Jodie Henry,20,Australia,2004,29-08-2004,Swimming,Silver 0
Jodie Henry,20,Australia,2004,29-08-2004,Swimming,Bronze 0
Otylia Jedrzejczak,20,Poland,2004,29-08-2004,Swimming,Gold 1
Otylia Jedrzejczak,20,Poland,2004,29-08-2004,Swimming,Silver 2
Otylia Jedrzejczak,20,Poland,2004,29-08-2004,Swimming,Bronze 0
Leisel Jones,18,Australia,2004,29-08-2004,Swimming,Gold 1
Leisel Jones,18,Australia,2004,29-08-2004,Swimming,Silver 1
Leisel Jones,18,Australia,2004,29-08-2004,Swimming,Bronze 1
Kosuke Kitajima,21,Japan,2004,29-08-2004,Swimming,Gold 2
Kosuke Kitajima,21,Japan,2004,29-08-2004,Swimming,Silver 0
Kosuke Kitajima,21,Japan,2004,29-08-2004,Swimming,Bronze 1
Laure Manaudou,17,France,2004,29-08-2004,Swimming,Gold 1
Laure Manaudou,17,France,2004,29-08-2004,Swimming,Silver 1
Laure Manaudou,17,France,2004,29-08-2004,Swimming,Bronze 1
Aaron Peirsol,21,United States,2004,29-08-2004,Swimming,Gold 3
Aaron Peirsol,21,United States,2004,29-08-2004,Swimming,Silver 0
Aaron Peirsol,21,United States,2004,29-08-2004,Swimming,Bronze 0
Kaitlin Sandeno,21,United States,2004,29-08-2004,Swimming,Gold 1
Kaitlin Sandeno,21,United States,2004,29-08-2004,Swimming,Silver 1
Kaitlin Sandeno,21,United States,2004,29-08-2004,Swimming,Bronze 1
Roland Schoeman,24,South Africa,2004,29-08-2004,Swimming,Gold 1
Roland Schoeman,24,South Africa,2004,29-08-2004,Swimming,Silver 1
Roland Schoeman,24,South Africa,2004,29-08-2004,Swimming,Bronze 1
Pieter van den Hoogenband,26,Netherlands,2004,29-08-2004,Swimming,Gold 1
Pieter van den Hoogenband,26,Netherlands,2004,29-08-2004,Swimming,Silver 2
Pieter van den Hoogenband,26,Netherlands,2004,29-08-2004,Swimming,Bronze 0
Therese Alshammar,23,Sweden,2000,01-10-2000,Swimming,Gold 0
Therese Alshammar,23,Sweden,2000,01-10-2000,Swimming,Silver 2
Therese Alshammar,23,Sweden,2000,01-10-2000,Swimming,Bronze 1
Yana Klochkova,18,Ukraine,2000,01-10-2000,Swimming,Gold 2
Yana Klochkova,18,Ukraine,2000,01-10-2000,Swimming,Silver 1
Yana Klochkova,18,Ukraine,2000,01-10-2000,Swimming,Bronze 0
Lenny Krayzelburg,24,United States,2000,01-10-2000,Swimming,Gold 3
Lenny Krayzelburg,24,United States,2000,01-10-2000,Swimming,Silver 0
Lenny Krayzelburg,24,United States,2000,01-10-2000,Swimming,Bronze 0
Massimiliano Rosolino,22,Italy,2000,01-10-2000,Swimming,Gold 1
Massimiliano Rosolino,22,Italy,2000,01-10-2000,Swimming,Silver 1
Massimiliano Rosolino,22,Italy,2000,01-10-2000,Swimming,Bronze 1
Petria Thomas,25,Australia,2000,01-10-2000,Swimming,Gold 0
Petria Thomas,25,Australia,2000,01-10-2000,Swimming,Silver 2
Petria Thomas,25,Australia,2000,01-10-2000,Swimming,Bronze 1
Matt Welsh,23,Australia,2000,01-10-2000,Swimming,Gold 0
Matt Welsh,23,Australia,2000,01-10-2000,Swimming,Silver 2
Matt Welsh,23,Australia,2000,01-10-2000,Swimming,Bronze 1
Lee Jeong-Su,20,South Korea,2010,28-02-2010,Short-Track Speed Skating,Gold 2
Lee Jeong-Su,20,South Korea,2010,28-02-2010,Short-Track Speed Skating,Silver 1
Lee Jeong-Su,20,South Korea,2010,28-02-2010,Short-Track Speed Skating,Bronze 0
Apolo Anton Ohno,27,United States,2010,28-02-2010,Short-Track Speed Skating,Gold 0
Apolo Anton Ohno,27,United States,2010,28-02-2010,Short-Track Speed Skating,Silver 1
Apolo Anton Ohno,27,United States,2010,28-02-2010,Short-Track Speed Skating,Bronze 2
Wang Meng,24,China,2010,28-02-2010,Short-Track Speed Skating,Gold 3
Wang Meng,24,China,2010,28-02-2010,Short-Track Speed Skating,Silver 0
Wang Meng,24,China,2010,28-02-2010,Short-Track Speed Skating,Bronze 0
Jin Seon-Yu,17,South Korea,2006,26-02-2006,Short-Track Speed Skating,Gold 3
Jin Seon-Yu,17,South Korea,2006,26-02-2006,Short-Track Speed Skating,Silver 0
Jin Seon-Yu,17,South Korea,2006,26-02-2006,Short-Track Speed Skating,Bronze 0
Lee Ho-Seok,19,South Korea,2006,26-02-2006,Short-Track Speed Skating,Gold 1
Lee Ho-Seok,19,South Korea,2006,26-02-2006,Short-Track Speed Skating,Silver 2
Lee Ho-Seok,19,South Korea,2006,26-02-2006,Short-Track Speed Skating,Bronze 0
Apolo Anton Ohno,23,United States,2006,26-02-2006,Short-Track Speed Skating,Gold 1
Apolo Anton Ohno,23,United States,2006,26-02-2006,Short-Track Speed Skating,Silver 0
Apolo Anton Ohno,23,United States,2006,26-02-2006,Short-Track Speed Skating,Bronze 2
Wang Meng,20,China,2006,26-02-2006,Short-Track Speed Skating,Gold 1
Wang Meng,20,China,2006,26-02-2006,Short-Track Speed Skating,Silver 1
Wang Meng,20,China,2006,26-02-2006,Short-Track Speed Skating,Bronze 1
Marc Gagnon,26,Canada,2002,24-02-2002,Short-Track Speed Skating,Gold 2
Marc Gagnon,26,Canada,2002,24-02-2002,Short-Track Speed Skating,Silver 0
Marc Gagnon,26,Canada,2002,24-02-2002,Short-Track Speed Skating,Bronze 1
Yang Yang (A),25,China,2002,24-02-2002,Short-Track Speed Skating,Gold 2
Yang Yang (A),25,China,2002,24-02-2002,Short-Track Speed Skating,Silver 1
Yang Yang (A),25,China,2002,24-02-2002,Short-Track Speed Skating,Bronze 0
Stephanie Beckert,21,Germany,2010,28-02-2010,Speed Skating,Gold 1
Stephanie Beckert,21,Germany,2010,28-02-2010,Speed Skating,Silver 2
Stephanie Beckert,21,Germany,2010,28-02-2010,Speed Skating,Bronze 0
Martina Sáblíková,22,Czech Republic,2010,28-02-2010,Speed Skating,Gold 2
Martina Sáblíková,22,Czech Republic,2010,28-02-2010,Speed Skating,Silver 0
Martina Sáblíková,22,Czech Republic,2010,28-02-2010,Speed Skating,Bronze 1
Enrico Fabris,24,Italy,2006,26-02-2006,Speed Skating,Gold 2
Enrico Fabris,24,Italy,2006,26-02-2006,Speed Skating,Silver 0
Enrico Fabris,24,Italy,2006,26-02-2006,Speed Skating,Bronze 1
Chad Hedrick,28,United States,2006,26-02-2006,Speed Skating,Gold 1
Chad Hedrick,28,United States,2006,26-02-2006,Speed Skating,Silver 1
Chad Hedrick,28,United States,2006,26-02-2006,Speed Skating,Bronze 1
Jochem Uytdehaage,25,Netherlands,2002,24-02-2002,Speed Skating,Gold 2
Jochem Uytdehaage,25,Netherlands,2002,24-02-2002,Speed Skating,Silver 1
Jochem Uytdehaage,25,Netherlands,2002,24-02-2002,Speed Skating,Bronze 0
Sabine Völker,28,Germany,2002,24-02-2002,Speed Skating,Gold 0
Sabine Völker,28,Germany,2002,24-02-2002,Speed Skating,Silver 2
Sabine Völker,28,Germany,2002,24-02-2002,Speed Skating,Bronze 1
Gregor Schlierenzauer,20,Austria,2010,28-02-2010,Ski Jumping,Gold 1
Gregor Schlierenzauer,20,Austria,2010,28-02-2010,Ski Jumping,Silver 0
Gregor Schlierenzauer,20,Austria,2010,28-02-2010,Ski Jumping,Bronze 2
Lars Bystøl,27,Norway,2006,26-02-2006,Ski Jumping,Gold 1
Lars Bystøl,27,Norway,2006,26-02-2006,Ski Jumping,Silver 0
Lars Bystøl,27,Norway,2006,26-02-2006,Ski Jumping,Bronze 2
Johnny Spillane,29,United States,2010,28-02-2010,Nordic Combined,Gold 0
Johnny Spillane,29,United States,2010,28-02-2010,Nordic Combined,Silver 3
Johnny Spillane,29,United States,2010,28-02-2010,Nordic Combined,Bronze 0
Felix Gottwald,30,Austria,2006,26-02-2006,Nordic Combined,Gold 2
Felix Gottwald,30,Austria,2006,26-02-2006,Nordic Combined,Silver 1
Felix Gottwald,30,Austria,2006,26-02-2006,Nordic Combined,Bronze 0
Georg Hettich,27,Germany,2006,26-02-2006,Nordic Combined,Gold 1
Georg Hettich,27,Germany,2006,26-02-2006,Nordic Combined,Silver 1
Georg Hettich,27,Germany,2006,26-02-2006,Nordic Combined,Bronze 1
Felix Gottwald,26,Austria,2002,24-02-2002,Nordic Combined,Gold 0
Felix Gottwald,26,Austria,2002,24-02-2002,Nordic Combined,Silver 0
Felix Gottwald,26,Austria,2002,24-02-2002,Nordic Combined,Bronze 3
Samppa Lajunen,22,Finland,2002,24-02-2002,Nordic Combined,Gold 3
Samppa Lajunen,22,Finland,2002,24-02-2002,Nordic Combined,Silver 0
Samppa Lajunen,22,Finland,2002,24-02-2002,Nordic Combined,Bronze 0
Aly Raisman,18,United States,2012,12-08-2012,Gymnastics,Gold 2
Aly Raisman,18,United States,2012,12-08-2012,Gymnastics,Silver 0
Aly Raisman,18,United States,2012,12-08-2012,Gymnastics,Bronze 1
Kohei Uchimura,23,Japan,2012,12-08-2012,Gymnastics,Gold 1
Kohei Uchimura,23,Japan,2012,12-08-2012,Gymnastics,Silver 2
Kohei Uchimura,23,Japan,2012,12-08-2012,Gymnastics,Bronze 0
Zou Kai,24,China,2012,12-08-2012,Gymnastics,Gold 2
Zou Kai,24,China,2012,12-08-2012,Gymnastics,Silver 0
Zou Kai,24,China,2012,12-08-2012,Gymnastics,Bronze 1
Cheng Fei,20,China,2008,24-08-2008,Gymnastics,Gold 1
Cheng Fei,20,China,2008,24-08-2008,Gymnastics,Silver 0
Cheng Fei,20,China,2008,24-08-2008,Gymnastics,Bronze 2
Yang Wei,28,China,2008,24-08-2008,Gymnastics,Gold 2
Yang Wei,28,China,2008,24-08-2008,Gymnastics,Silver 1
Yang Wei,28,China,2008,24-08-2008,Gymnastics,Bronze 0
Yang Yilin,15,China,2008,24-08-2008,Gymnastics,Gold 1
Yang Yilin,15,China,2008,24-08-2008,Gymnastics,Silver 0
Yang Yilin,15,China,2008,24-08-2008,Gymnastics,Bronze 2
Zou Kai,20,China,2008,24-08-2008,Gymnastics,Gold 3
Zou Kai,20,China,2008,24-08-2008,Gymnastics,Silver 0
Zou Kai,20,China,2008,24-08-2008,Gymnastics,Bronze 0
Marian Dragulescu,23,Romania,2004,29-08-2004,Gymnastics,Gold 0
Marian Dragulescu,23,Romania,2004,29-08-2004,Gymnastics,Silver 1
Marian Dragulescu,23,Romania,2004,29-08-2004,Gymnastics,Bronze 2
Paul Hamm,21,United States,2004,29-08-2004,Gymnastics,Gold 1
Paul Hamm,21,United States,2004,29-08-2004,Gymnastics,Silver 2
Paul Hamm,21,United States,2004,29-08-2004,Gymnastics,Bronze 0
Carly Patterson,16,United States,2004,29-08-2004,Gymnastics,Gold 1
Carly Patterson,16,United States,2004,29-08-2004,Gymnastics,Silver 2
Carly Patterson,16,United States,2004,29-08-2004,Gymnastics,Bronze 0
Catalina Ponor,16,Romania,2004,29-08-2004,Gymnastics,Gold 3
Catalina Ponor,16,Romania,2004,29-08-2004,Gymnastics,Silver 0
Catalina Ponor,16,Romania,2004,29-08-2004,Gymnastics,Bronze 0
Simona Amânar,20,Romania,2000,01-10-2000,Gymnastics,Gold 2
Simona Amânar,20,Romania,2000,01-10-2000,Gymnastics,Silver 0
Simona Amânar,20,Romania,2000,01-10-2000,Gymnastics,Bronze 1
Svetlana Khorkina,21,Russia,2000,01-10-2000,Gymnastics,Gold 1
Svetlana Khorkina,21,Russia,2000,01-10-2000,Gymnastics,Silver 2
Svetlana Khorkina,21,Russia,2000,01-10-2000,Gymnastics,Bronze 0
Yekaterina Lobaznyuk,17,Russia,2000,01-10-2000,Gymnastics,Gold 0
Yekaterina Lobaznyuk,17,Russia,2000,01-10-2000,Gymnastics,Silver 2
Yekaterina Lobaznyuk,17,Russia,2000,01-10-2000,Gymnastics,Bronze 1
Yelena Zamolodchikova,17,Russia,2000,01-10-2000,Gymnastics,Gold 2
Yelena Zamolodchikova,17,Russia,2000,01-10-2000,Gymnastics,Silver 1
Yelena Zamolodchikova,17,Russia,2000,01-10-2000,Gymnastics,Bronze 0
